2024/07/09 08:59:16 [warn] 246#246: *1475 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/49/0000000495 while reading upstream, client: 180.149.4.140, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/components/Common/ActionsMenu.tsx"
2024/07/09 08:59:16 [warn] 246#246: *1476 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/49/0000000496 while reading upstream, client: 206.204.17.84, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_fi.js?v=649be607 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_fi.js?v=649be607", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/components/Common/Sidebar.tsx"
2024/07/09 08:59:16 [warn] 246#246: *1510 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/49/0000000497 while reading upstream, client: 152.39.240.46, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/main.tsx"
2024/07/09 08:59:17 [warn] 246#246: *1592 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/49/0000000498 while reading upstream, client: 216.19.200.71, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/node_modules/.vite/deps/react-dom_client.js?v=4b7b9076"
2024/07/09 08:59:17 [warn] 246#246: *1668 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/49/0000000499 while reading upstream, client: 206.204.8.95, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/main.tsx"
2024/07/09 08:59:17 [warn] 246#246: *1624 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/50/0000000500 while reading upstream, client: 188.119.118.53, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-3HOHBJ6D.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-3HOHBJ6D.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14"
2024/07/09 08:59:17 [warn] 246#246: *1671 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/50/0000000501 while reading upstream, client: 152.39.238.255, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/node_modules/.vite/deps/react-dom_client.js?v=4b7b9076"
2024/07/09 08:59:17 [warn] 246#246: *1662 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/50/0000000502 while reading upstream, client: 205.237.93.104, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-3HOHBJ6D.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-3HOHBJ6D.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14"
2024/07/09 08:59:18 [warn] 246#246: *1672 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/50/0000000503 while reading upstream, client: 45.149.149.166, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=5136c268 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=5136c268", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/components/Common/UserMenu.tsx"
2024/07/09 08:59:18 [warn] 246#246: *1648 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/50/0000000504 while reading upstream, client: 74.85.209.183, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/components/Common/ActionsMenu.tsx"
